"",ps,smoothed.percent.open,celltype,gene_peak
"1114",0.26530612244898,2.74874232124589,beta,FOSB_19:45972380-45973232
"1115",0.285714285714286,2.55657663025295,beta,FOSB_19:45972380-45973232
"1116",0.306122448979592,2.37096621085882,beta,FOSB_19:45972380-45973232
"1117",0.326530612244898,2.20315830880176,beta,FOSB_19:45972380-45973232
"1118",0.346938775510204,2.06217713553809,beta,FOSB_19:45972380-45973232
"1119",0.36734693877551,1.95553594333146,beta,FOSB_19:45972380-45973232
"1120",0.387755102040816,1.89016300982364,beta,FOSB_19:45972380-45973232
"1121",0.408163265306122,1.87459895143803,beta,FOSB_19:45972380-45973232
"1122",0.428571428571429,1.90576016679185,beta,FOSB_19:45972380-45973232
"1123",0.448979591836735,1.94709368449385,beta,FOSB_19:45972380-45973232
"1124",0.469387755102041,1.97075875257831,beta,FOSB_19:45972380-45973232
"1125",0.489795918367347,2.02272397698538,beta,FOSB_19:45972380-45973232
"1126",0.510204081632653,2.09556836519092,beta,FOSB_19:45972380-45973232
"1127",0.530612244897959,2.16831929533647,beta,FOSB_19:45972380-45973232
"1128",0.551020408163265,2.21810306329448,beta,FOSB_19:45972380-45973232
"1129",0.571428571428571,2.24924221701986,beta,FOSB_19:45972380-45973232
"1130",0.591836734693878,2.28157251832951,beta,FOSB_19:45972380-45973232
"1131",0.612244897959184,2.31438156873003,beta,FOSB_19:45972380-45973232
"1132",0.63265306122449,2.34692811877684,beta,FOSB_19:45972380-45973232
"1133",0.653061224489796,2.3785345665288,beta,FOSB_19:45972380-45973232
"1134",0.673469387755102,2.40975829779579,beta,FOSB_19:45972380-45973232
"1135",0.693877551020408,2.44194916787896,beta,FOSB_19:45972380-45973232
"1136",0.714285714285714,2.47650295691049,beta,FOSB_19:45972380-45973232
"1137",0.73469387755102,2.51487360432997,beta,FOSB_19:45972380-45973232
"1138",0.755102040816326,2.55858582470692,beta,FOSB_19:45972380-45973232
"1139",0.775510204081633,2.60925414734251,beta,FOSB_19:45972380-45973232
"1140",0.795918367346939,2.66860907618321,beta,FOSB_19:45972380-45973232
"1141",0.816326530612245,2.73853133474986,beta,FOSB_19:45972380-45973232
"1142",0.836734693877551,2.82109553024033,beta,FOSB_19:45972380-45973232
"1143",0.857142857142857,2.91862506587903,beta,FOSB_19:45972380-45973232
"1144",0.877551020408163,3.0337607858636,beta,FOSB_19:45972380-45973232
"1145",0.897959183673469,3.16954670274109,beta,FOSB_19:45972380-45973232
"1146",0.918367346938775,3.3264191230824,beta,FOSB_19:45972380-45973232
"1147",0.938775510204082,3.50337379836613,beta,FOSB_19:45972380-45973232
"1148",0.959183673469388,3.70179295543846,beta,FOSB_19:45972380-45973232
"1149",0.979591836734694,3.92324602871757,beta,FOSB_19:45972380-45973232
"1150",1,4.16950010469522,beta,FOSB_19:45972380-45973232
"1151",0,2.05295900610507,delta,FOSB_19:45972380-45973232
"1152",0.0204081632653061,1.97964615569569,delta,FOSB_19:45972380-45973232
"1153",0.0408163265306122,1.92495127262133,delta,FOSB_19:45972380-45973232
"1154",0.0612244897959184,1.88583060248684,delta,FOSB_19:45972380-45973232
"1155",0.0816326530612245,1.85962657600694,delta,FOSB_19:45972380-45973232
"1156",0.102040816326531,1.84395119924801,delta,FOSB_19:45972380-45973232
"1157",0.122448979591837,1.83659488098174,delta,FOSB_19:45972380-45973232
"1158",0.142857142857143,1.8371510117006,delta,FOSB_19:45972380-45973232
"1159",0.163265306122449,1.84728197322325,delta,FOSB_19:45972380-45973232
"1160",0.183673469387755,1.86677067404324,delta,FOSB_19:45972380-45973232
"1161",0.204081632653061,1.89545495703265,delta,FOSB_19:45972380-45973232
"1162",0.224489795918367,1.93324943503173,delta,FOSB_19:45972380-45973232
"1163",0.244897959183673,1.98013842667204,delta,FOSB_19:45972380-45973232
"1164",0.26530612244898,2.03616993405456,delta,FOSB_19:45972380-45973232
"1165",0.285714285714286,2.10145044434323,delta,FOSB_19:45972380-45973232
"1166",0.306122448979592,2.17614036569319,delta,FOSB_19:45972380-45973232
"1167",0.326530612244898,2.24374112279369,delta,FOSB_19:45972380-45973232
"1168",0.346938775510204,2.25848390415962,delta,FOSB_19:45972380-45973232
"1169",0.36734693877551,2.22834746828632,delta,FOSB_19:45972380-45973232
"1170",0.387755102040816,2.19773559532884,delta,FOSB_19:45972380-45973232
"1171",0.408163265306122,2.27024709840631,delta,FOSB_19:45972380-45973232
"1172",0.428571428571429,2.41451853378168,delta,FOSB_19:45972380-45973232
"1173",0.448979591836735,2.59935479848003,delta,FOSB_19:45972380-45973232
"1174",0.469387755102041,2.86618772986432,delta,FOSB_19:45972380-45973232
"1175",0.489795918367347,3.23527492399704,delta,FOSB_19:45972380-45973232
"1176",0.510204081632653,3.72663901536015,delta,FOSB_19:45972380-45973232
"1177",0.530612244897959,4.36818154627173,delta,FOSB_19:45972380-45973232
"1178",0.551020408163265,5.19780140028355,delta,FOSB_19:45972380-45973232
"1179",0.571428571428571,6.26910836326777,delta,FOSB_19:45972380-45973232
"1180",0.591836734693878,7.66529903473798,delta,FOSB_19:45972380-45973232
"1181",0.612244897959184,9.45465314713221,delta,FOSB_19:45972380-45973232
"1182",0.63265306122449,11.6617928354464,delta,FOSB_19:45972380-45973232
"1183",0.653061224489796,13.8565610061239,delta,FOSB_19:45972380-45973232
"1184",0.673469387755102,15.773602218982,delta,FOSB_19:45972380-45973232
