prom_peak,gene,celltype,mean_frac_open,odds
5:31531708-31532975,C5orf22,beta,0.187189347967842,0.948424613551127
5:31638820-31639966,PDZD2,beta,0.156904051308993,1.01585930305195
5:321177-322753,AHRR,beta,0.0213434240869459,2.04801761136986
5:32173390-32175264,GOLPH3,beta,0.20380917912452,0.991784677756879
5:32312310-32313531,MTMR12,beta,0.28880728963128,1.1095026628478
5:32443430-32445171,ZFR,beta,0.156087700520368,1.05877319421133
5:32585458-32586442,SUB1,beta,0.123504875397172,0.968780828278567
5:32709816-32710928,NPR3,beta,0.0431707855189686,1.19604982274694
5:33440398-33441571,TARS,beta,0.223353800040033,0.944106188941202
5:33891847-33892793,ADAMTS12,beta,0.0162238505629513,1.11984593898038
5:33936084-33937968,RXFP3,beta,0.0705015062681275,1.48168331981498
5:33984209-33985238,SLC45A2,beta,0.011766510778802,0.593897188958708
5:34007342-34008672,AMACR,beta,0.232905132300971,0.925350024774401
5:34043155-34043951,C1QTNF3,beta,0.0096864562582315,1.44020385656762
5:34655375-34657170,RAI14,beta,0.122453459314501,0.805285704613266
5:34838808-34839784,TTC23L,beta,0.149888116208881,1.24179095846279
5:34915020-34916118,BRIX1,beta,0.185820096134277,1.19966331491861
5:34929251-34930472,DNAJC21,beta,0.296762504716725,1.02635550939027
5:35229385-35231016,PRLR,beta,0.0717694151037231,0.790990338201353
5:35617486-35618488,SPEF2,beta,0.116557903996923,1.13817428127965
5:35938601-35939562,CAPSL,beta,0.0719071322482671,1.32911108494146
5:3595297-3596826,IRX1,beta,0.00725100039415839,0.968559448269586
5:36151156-36152386,LMBRD2,beta,0.207875934864627,1.02364864408945
5:36151156-36152386,SKP2,beta,0.207875934864627,1.02364864408945
5:36240987-36242744,NADK2,beta,0.297499098706117,1.01910607282768
5:36301894-36302727,RANBP3L,beta,0.0254629538778625,1.16502277434497
5:36606420-36607465,SLC1A3,beta,0.0163373883615065,0.979998975484518
5:36875915-36877749,NIPBL,beta,0.232899735751287,0.913157261693145
5:37248936-37250069,C5orf42,beta,0.140820721293019,1.08602160722132
5:37370847-37371945,NUP155,beta,0.119692178002598,0.990178815568572
5:37379060-37379752,WDR70,beta,0.0868187101321131,1.04299609464836
5:37839725-37840819,GDNF,beta,0.0476687045533423,1.1656149753398
5:38258375-38259385,EGFLAM,beta,0.0180416467858711,1.51028503857111
5:38556171-38557611,LIFR,beta,0.193306372077663,1.00409604726764
5:38845411-38847094,OSMR,beta,0.00977700615683244,1.55911016098101
5:39073364-39075531,RICTOR,beta,0.226351548347198,0.895578347290175
5:39424517-39425574,DAB2,beta,0.0162468384629057,0.933779453662184
5:40679155-40680331,PTGER4,beta,0.196610952781172,0.898420371314789
5:40755139-40756343,TTC33,beta,0.144011764197972,0.95684117819626
5:40797711-40799029,PRKAA1,beta,0.214921445860412,1.10833374954245
5:40834963-40835959,RPL37,beta,0.165283631437804,0.933833738634305
5:40841169-40841864,CARD6,beta,0.0108987876405837,1.31576340449773
5:41213094-41213839,C6,beta,0.00699014379772442,1.37543315112001
5:41509029-41511007,PLCXD3,beta,0.175362073441294,0.896425678161943
5:41869234-41871017,OXCT1,beta,0.167774454499938,1.04059339247985
5:41903952-41904745,C5orf51,beta,0.266077232615681,0.979289819633246
5:41924918-41925907,FBXO4,beta,0.157906898444504,1.00415618626551
5:42423106-42424661,GHR,beta,0.0772024090197791,1.54590551956343
5:42756714-42757852,CCDC152,beta,0.0173564251460713,1.36351622421994
5:42811437-42812534,SEPP1,beta,0.0612881942556042,0.930918572289567
5:43041750-43043033,ANXA2R,beta,0.0514584140479617,1.16526902757692
5:43120764-43122033,ZNF131,beta,0.286548938715941,1.02199376354899
5:43191782-43193060,NIM1,beta,0.205410692849698,1.08329339073165
5:43313096-43314065,HMGCS1,beta,0.26449309998559,1.15551052565162
5:43396814-43397518,CCL28,beta,0.0692460024883001,1.11623725479301
5:43483390-43484854,C5orf28,beta,0.196558178730362,0.993003976272739
5:43514606-43515560,C5orf34,beta,0.114407694330455,0.923393265188858
5:43556432-43557793,PAIP1,beta,0.232628086055484,0.90133351225944
5:43602517-43604394,NNT,beta,0.17688383036724,1.01773594438854
5:442619-443990,C5orf55,beta,0.0518935721906965,1.40436594965671
5:442619-443990,EXOC3,beta,0.0518935721906965,1.40436594965671
5:44388543-44390260,FGF10,beta,0.0344304074969709,1.10944095704111
5:44808693-44810093,MRPS30,beta,0.208481399705194,1.06104314788488
5:45695918-45696699,HCN1,beta,0.143909019498785,1.01167666383803
5:472197-474255,CTD-2228K2.5,beta,0.080015062681275,1.07105741955484
5:49736437-49737785,EMB,beta,0.159681312014766,1.33755109115858
5:49962166-49964282,PARP8,beta,0.143936002247207,1.11375312009692
5:50678597-50679493,ISL1,beta,0.256250255810473,0.913414622231838
5:5139791-5140938,ADAMTS16,beta,0.0105757655951876,1.48145186080901
5:52083395-52084486,ITGA1,beta,0.0925087760513181,0.792504165795727
5:52083395-52084486,PELO,beta,0.0925087760513181,0.792504165795727
5:52284662-52285933,ITGA2,beta,0.0719491131997083,0.975546325018587
5:52404950-52406144,MOCS2,beta,0.105163194465859,0.876256594609137
5:52775469-52776706,FST,beta,0.0368036979120819,1.17948309972065
5:52855970-52857075,NDUFS4,beta,0.0512719177010755,1.07565600211297
5:53605583-53607454,ARL15,beta,0.179089617486952,0.893184754873772
5:53751101-53751828,HSPB3,beta,0.0411840842994325,0.832938059079544
5:53813033-53814458,SNX18,beta,0.134476621586087,1.04882668437946
5:5422082-5423135,KIAA0947,beta,0.249462798008687,0.955896323568339
5:54280806-54281889,ESM1,beta,0.00441276568545713,1.30562302522574
5:54468798-54469702,CDC20B,beta,0.0455346845359275,0.844338806230427
5:54522288-54523574,MCIDAS,beta,0.0149709399303747,2.1015222752042
5:54528288-54530119,CCNO,beta,0.101666720865781,0.98754024409589
5:54603090-54604304,DHX29,beta,0.130816639539076,1.09205283359991
5:54603090-54604304,SKIV2L2,beta,0.130816639539076,1.09205283359991
5:54829986-54831326,PPAP2A,beta,0.20461333511256,1.00529137687828
5:55007771-55008637,SLC38A9,beta,0.116479548898908,1.04887587537649
5:55146880-55147725,IL31RA,beta,0.00832820777921749,0.343230961187326
5:55290318-55291426,IL6ST,beta,0.207482757673333,0.854604351284922
5:55529028-55529455,ANKRD55,beta,0.00543860072092297,0.536505455840134
5:55776501-55778048,CTC-236F12.4,beta,0.0108704031909448,1.38506268382883
5:56110683-56111986,MAP3K1,beta,0.239284414708444,0.896123749639062
5:56204954-56206358,SETD9,beta,0.289054759981094,0.939013111621905
5:56246442-56248612,MIER3,beta,0.12082075773725,0.890291699500406
5:56468990-56470489,GPBP1,beta,0.279452055370562,0.972459818324698
5:57755214-57756904,PLK2,beta,0.18420778930973,1.05728846638536
5:57878392-57879323,RAB3C,beta,0.204556566213282,1.01189404431195
5:59187581-59190537,PDE4D,beta,0.198792350299712,0.877503268322592
5:59995461-59996574,DEPDC1B,beta,0.0788123329522575,0.666236365780022
5:60138967-60140580,ELOVL7,beta,0.181388547652515,0.94835969492983
5:60240743-60242038,ERCC8,beta,0.139617991564002,0.816928306479175
5:60240743-60242038,NDUFAF2,beta,0.139617991564002,0.816928306479175
5:60457796-60459019,SMIM15,beta,0.136155298963246,0.909674794257804
5:60626455-60628448,ZSWIM6,beta,0.327195120173453,0.977499267468656
5:611780-612951,CEP72,beta,0.0704975114196598,1.17887526429311
5:61601542-61602884,KIF2A,beta,0.21737330162872,0.869830313832475
5:61699204-61700254,DIMT1,beta,0.189313976587105,0.931539648314224
5:61699204-61700254,IPO11,beta,0.189313976587105,0.931539648314224
5:63258784-63259272,HTR1A,beta,0.0133910124039344,1.53349365831082
5:63461046-63462434,RNF180,beta,0.171149190349343,1.14170699321944
5:6377956-6379131,MED10,beta,0.10440760742498,1.0742519305208
5:63801546-63803137,RGS7BP,beta,0.111265220372662,1.33805950957463
5:63985889-63987389,FAM159B,beta,0.171286907493887,1.45873862107972
5:64063814-64065092,SREK1IP1,beta,0.153261660612252,1.00990203113495
5:64063814-64065092,CWC27,beta,0.153261660612252,1.00990203113495
5:6448693-6449671,UBE2QL1,beta,0.0750170166527712,1.33231461064979
5:64777266-64778277,ADAMTS6,beta,0.0586256627944203,0.937704886293408
5:64858666-64859484,CENPK,beta,0.110339536889132,0.990990767464477
5:64858666-64859484,PPWD1,beta,0.110339536889132,0.990990767464477
5:64919706-64921196,TRIM23,beta,0.181510285403189,0.80378929189514
5:64919706-64921196,TRAPPC13,beta,0.181510285403189,0.80378929189514
5:64919706-64921196,CTC-534A2.2,beta,0.181510285403189,0.80378929189514
5:65017139-65018567,SGTB,beta,0.168365131392669,0.944514481181515
5:65017139-65018567,NLN,beta,0.168365131392669,0.944514481181515
5:65220534-65222597,ERBB2IP,beta,0.266108420467753,0.860326291884654
5:65439683-65441031,SREK1,beta,0.189150468140173,0.891004832339883
5:66299609-66300652,MAST4,beta,0.172076485789273,0.894388737072141
5:6632671-6634024,NSUN2,beta,0.175449819937462,1.06945311204429
5:6632671-6634024,SRD5A1,beta,0.175449819937462,1.06945311204429
5:6712158-6714371,PAPD7,beta,0.226639387692054,0.945148718363366
5:67510775-67512695,PIK3R1,beta,0.222851079898652,0.876730058413707
5:68389495-68390549,SLC30A5,beta,0.157498723050192,1.02495762167295
5:68462558-68463123,CCNB1,beta,0.120375997941181,1.13385727403261
5:68484796-68485721,CENPH,beta,0.0533559670701137,1.19293447446122
5:68513376-68514410,MRPS36,beta,0.11894338921262,1.08009365958054
5:68530232-68531096,CDK7,beta,0.0892041953478097,0.976762843139983
5:68628360-68628832,CCDC125,beta,0.0403839231598607,1.1479557530995
5:68664901-68666001,TAF9,beta,0.140109918606014,0.874194062852445
5:68664901-68666001,RAD17,beta,0.140109918606014,0.874194062852445
5:68710691-68711725,MARVELD2,beta,0.180951987808564,0.969264084765909
5:68788102-68789022,OCLN,beta,0.0973093223783844,1.1078889901415
5:693009-694025,TPPP,beta,0.163576569611006,1.05842473563524
5:70751254-70752420,BDP1,beta,0.103134512294882,0.932545874612981
5:70882659-70883536,MCCC2,beta,0.143167028959708,1.00437519038949
5:71014628-71015837,CARTPT,beta,0.00678605610056814,1.71564140840507
5:71402830-71404912,MAP1B,beta,0.151507431539511,0.888466766441233
5:71615751-71616590,MRPS27,beta,0.105309111562521,0.99637390878823
5:71615751-71616590,PTCD2,beta,0.105309111562521,0.99637390878823
5:72111921-72113283,TNPO1,beta,0.184268763312658,0.819827435723382
5:72251179-72252765,FCHO2,beta,0.142081831877713,0.840976905108416
5:72416052-72416742,TMEM171,beta,0.0303216708054231,1.9359168878926
5:72742849-72744007,FOXD1,beta,0.0348223932422303,0.826906919645603
5:72793548-72794911,BTF3,beta,0.104571115871911,1.15530764299678
5:72860880-72861969,ANKRA2,beta,0.088337873910808,0.935027715333553
5:72860880-72861969,UTP15,beta,0.088337873910808,0.935027715333553
5:72921484-72922677,ARHGEF28,beta,0.121938544372534,0.766465485814422
5:73935702-73937457,ENC1,beta,0.0846211229645195,1.00155362729253
5:7395033-7397088,ADCY2,beta,0.0252750558297594,1.66011283096305
5:73980692-73981265,HEXB,beta,0.0916938269639097,0.726968909899516
5:74062253-74063606,NSA2,beta,0.0979851526200319,0.932767502164672
5:74062253-74063606,GFM2,beta,0.0979851526200319,0.932767502164672
5:74161202-74162891,FAM169A,beta,0.116441773051117,0.892744059489504
5:74532179-74533169,ANKRD31,beta,0.126643144251315,0.972807393068253
5:74632123-74633597,HMGCR,beta,0.285460938231513,1.03784315218129
5:74806572-74808041,COL4A3BP,beta,0.214686380566366,0.954369660437682
5:74806572-74808041,POLK,beta,0.214686380566366,0.954369660437682
5:74906749-74908274,ANKDD1B,beta,0.0351386170367251,1.07690690540598
5:75012642-75013649,POC5,beta,0.105711890407149,0.94420438156668
5:75378707-75379456,SV2C,beta,0.0139978789457189,0.938324132121318
5:75698209-75700306,IQGAP2,beta,0.0193675159667785,1.27252615824118
5:75919099-75919376,F2RL2,beta,0.00180160657386657,0.358247248058914
5:76011035-76012475,F2R,beta,0.0147736504841196,1.13578758631847
5:76114434-76116081,F2RL1,beta,0.0794555736406162,0.912744224259712
5:76249110-76250201,CRHBP,beta,0.00811732183116004,1.50944975688009
5:76325959-76326897,AGGF1,beta,0.0922505126021349,1.12795357676231
5:76382366-76383475,ZBED3,beta,0.098478481363261,0.888703926903436
5:76505961-76507875,PDE8B,beta,0.103060152045335,0.998637877216759
5:76787625-76788720,WDR41,beta,0.120473346090684,1.03904765989539
5:76934557-76935221,OTP,beta,0.00535344737200646,0.729251716641528
5:77071243-77072552,TBCA,beta,0.119830105402325,0.839343140189614
5:77590193-77591109,AP3B1,beta,0.0882703119121615,0.893228417187329
5:77655680-77656617,SCAMP1,beta,0.10750130218043,1.0052918256371
5:77943814-77945180,LHFPL2,beta,0.105582162959541,0.895631079844587
5:78280236-78282072,ARSB,beta,0.215405383205489,0.976175068289976
5:78365059-78366161,DMGDH,beta,0.0528112659772913,1.39835114282801
5:78365059-78366161,BHMT2,beta,0.0528112659772913,1.39835114282801
5:78407855-78408422,BHMT,beta,0.00625354980833138,1.83654952420962
5:7849852-7851604,C5orf49,beta,0.107244440432464,1.20311780083002
5:78531457-78533763,JMY,beta,0.191829189250409,0.930561961487729
5:7868839-7869899,FASTKD3,beta,0.162664272374095,1.07675024896001
5:7868839-7869899,MTRR,beta,0.162664272374095,1.07675024896001
5:78809381-78810810,HOMER1,beta,0.21029800448208,0.863750571967108
5:78907790-78908918,PAPD4,beta,0.0609529774096225,1.08450433989434
5:79286479-79287568,MTX3,beta,0.0526423609806751,1.1617237909167
5:79330885-79331595,THBS4,beta,0.00713746259560303,1.30955660058526
5:79551011-79552492,SERINC5,beta,0.140680200746041,1.00228654193424
5:79703198-79704537,ZFYVE16,beta,0.175412044089671,0.953613039358773
5:79783590-79784513,FAM151B,beta,0.185189050246503,0.98269915265045
5:79864986-79866451,ANKRD34B,beta,0.0073185623928049,1.62015680469959
5:79950244-79951099,DHFR,beta,0.14901520677616,0.868787443493866
5:79950244-79951099,MSH3,beta,0.14901520677616,0.868787443493866
5:80255874-80257199,RASGRF2,beta,0.121811410072176,0.943443354781563
5:80528629-80529491,CKMT2,beta,0.00651980295444976,1.77231594127105
5:80597027-80597951,ZCCHC9,beta,0.0985176589122684,0.931886227428642
5:80689488-80690604,ACOT12,beta,0.0289458309761391,1.57178229805988
5:81046582-81047865,SSBP2,beta,0.343571686083966,0.995002144130921
5:81267410-81268470,ATG10,beta,0.216967719381659,1.03669616841432
5:81573787-81574653,RPS23,beta,0.126726895899014,1.07234596814954
5:82372869-82373736,TMEM167A,beta,0.193052313732131,0.956392815153538
5:82372869-82373736,XRCC4,beta,0.193052313732131,0.956392815153538
5:82767328-82767555,VCAN,beta,0.0139978789457189,0.938324132121318
5:83017598-83018524,HAPLN1,beta,0.075250890500783,1.08292270119423
5:83679396-83681025,EDIL3,beta,0.191234517509211,0.923271349701554
5:850722-850980,ZDHHC11,beta,0.00186916857251309,3.2351660965822
5:85913453-85914651,COX7C,beta,0.134888791828867,1.16266055074668
5:86563175-86564858,RASA1,beta,0.244629662128332,1.00406763279555
5:86708027-86709216,CCNH,beta,0.227047352831184,1.25111236850515
5:87564176-87565481,TMEM161B,beta,0.173834709710482,1.1125996632798
5:88178589-88180281,MEF2C,beta,0.0229869187635649,1.45018769327825
5:892211-893283,BRD9,beta,0.0440776862061948,1.06647304781705
5:892211-893283,TRIP13,beta,0.0440776862061948,1.06647304781705
5:89705022-89706037,CETN3,beta,0.268273418082058,1.06037465919819
5:89769098-89770907,POLR3G,beta,0.262288924822279,0.916041105285671
5:89769098-89770907,MBLAC2,beta,0.262288924822279,0.916041105285671
5:89824834-89826277,LYSMD3,beta,0.266187967011803,1.09951427454884
5:89854218-89855045,GPR98,beta,0.360741614883152,1.00091265929492
5:90679014-90679637,ARRDC3,beta,0.186891906969651,1.12042987162179
5:93446843-93447764,FAM172A,beta,0.171356081448933,0.94980043333312
5:93953700-93954969,ANKRD32,beta,0.171807429240721,1.06462396799038
5:93953700-93954969,KIAA0825,beta,0.171807429240721,1.06462396799038
5:94619417-94621088,MCTP1,beta,0.109355472549925,1.43416462108555
5:94890093-94891266,TTC37,beta,0.149835552413253,0.935307146257584
5:94890093-94891266,ARSK,beta,0.149835552413253,0.935307146257584
5:94955746-94957693,GPR150,beta,0.184799657648494,1.25634043099695
5:94982204-94983106,RFESD,beta,0.18726630136464,1.08714078699066
5:95066512-95068330,RHOBTB3,beta,0.219720800741444,1.03758478403538
5:95157713-95158831,GLRX,beta,0.0569889663687024,0.871013334601715
5:95296470-95298142,ELL2,beta,0.303009466529337,0.856256344667665
5:9545893-9546722,SEMA5A,beta,0.095565886405012,0.968788442881814
5:95767835-95769412,PCSK1,beta,0.174382003950555,1.27317318575532
5:95997607-95999199,CAST,beta,0.226934025287811,0.942022879836497
5:96142908-96144328,ERAP1,beta,0.228381421964209,1.08400739494085
5:96211382-96213054,ERAP2,beta,0.0346790692928193,1.29699392399121
5:96270377-96272407,LNPEP,beta,0.409142918577419,0.963212626232746
5:96478210-96478718,LIX1,beta,0.00855927822479587,1.32715618146332
5:96518336-96519782,RIOK2,beta,0.137155342696324,1.10752927542939
5:98108670-98110352,RGMB,beta,0.363574453042168,0.984763224985684
5:99870635-99871791,FAM174A,beta,0.12922451721205,1.11975577748005
6:100015870-100017139,CCNC,beta,0.162560125973692,1.24075834960785
6:100441266-100442170,MCHR2,beta,0.0168914808524811,1.74582812182089
6:100912106-100913337,SIM1,beta,0.29106325765455,0.820669066038047
6:101328705-101330070,ASCC3,beta,0.18355775037047,0.972824099787257
6:101846670-101847748,GRIK2,beta,0.0735074545274108,0.912994822528758
6:10403877-10404970,TFAP2A,beta,0.0891136454492088,0.967509000704945
6:10528291-10529482,GCNT2,beta,0.0242398293961415,0.981974394681414
6:105307115-105308054,HACE1,beta,0.167759456296919,1.31343890177998
6:105584125-105585645,BVES,beta,0.0185065910794614,1.20808510506493
6:105627082-105628460,POPDC3,beta,0.0219219061790914,1.49291811060208
6:105850390-105851649,PREP,beta,0.210876276319043,1.13892454980447
6:10633440-10633849,GCNT6,beta,0.00600488801248299,0.771058781720862
6:106533907-106534462,PRDM1,beta,0.037522700551205,1.30761062520575
6:106773095-106773922,ATG5,beta,0.189788312278847,1.01599771077045
6:10694457-10695471,C6orf52,beta,0.107455326380521,1.06800563879123
6:10694457-10695471,PAK1IP1,beta,0.107455326380521,1.06800563879123
6:106959482-106961014,AIM1,beta,0.0286863760809219,1.09671708732228
6:107076854-107077903,RTN4IP1,beta,0.0676782697624453,0.916782480533217
6:107076854-107077903,QRSL1,beta,0.0676782697624453,0.916782480533217
6:10722935-10723539,TMEM14C,beta,0.140900478092251,1.05100627144817
